Area (m²),Elevation (m),Volume (m³)
176247937.5745788,1084.0,43888035571.28708
176688130.3974853,1085.0,44064939124.234
177118975.49635324,1086.0,44242276921.45216
177556618.9399765,1087.0,44420045138.87265
177979815.90099475,1088.0,44598236553.25415
178403012.86201298,1089.0,44776853713.97595
178831308.5815977,1090.0,44955914891.58959
179291046.64567572,1091.0,45135419236.30196
179717642.7790716,1092.0,45315348902.45809
180141689.53318423,1093.0,45495712387.988914
180585281.5284684,1094.0,45676502469.65314
180994881.799976,1095.0,45857691104.27864
181382387.45102882,1096.0,46039305060.3479
181845524.6874845,1097.0,46221364307.99863
182272970.6139748,1098.0,46403845902.81728
182690219.02333212,1099.0,46586748145.217674
183114265.77744475,1100.0,46770071460.096344
183532363.9798965,1101.0,46953824770.280785
183974256.38899183,1102.0,47138001702.32279
184379607.69502735,1103.0,47322606080.29129
184829148.24197242,1104.0,47507651075.97924
185260843.13393477,1105.0,47693140513.455574
185718031.81872955,1106.0,47879081191.06504
186163323.40020254,1107.0,48065478207.56621
186630709.6021303,1108.0,48252341760.476204
187096396.21786922,1109.0,48439664201.65719
187548486.14409754,1110.0,48627437033.178215
187997176.89794818,1111.0,48815661954.625465
188452665.99655414,1112.0,49004320695.44742
188864815.64734498,1113.0,49193392010.8167
189277815.09123024,1114.0,49382860604.45763
189659372.19062218,1115.0,49572725201.68055
190069822.2552242,1116.0,49763014695.45068
190509165.2850363,1117.0,49953753729.76776
190968903.34911433,1118.0,50144947403.39035
191418443.8960594,1119.0,50336577020.87037
191840791.0639832,1120.0,50528638758.1389
192282683.47307855,1121.0,50721139413.540695
192718627.33051297,1122.0,50914076012.79993
193154571.1879474,1123.0,51107465976.675026
193625356.5622528,1124.0,51301303356.614334
194049403.31636542,1125.0,51495574555.928345
194492995.3116496,1126.0,51690284248.47907
194926389.7898008,1127.0,51885432009.369965
195369131.99199054,1128.0,52081002967.22188
195772783.71183723,1129.0,52276997122.03481
196215525.91402698,1130.0,52473442516.98088
196675263.978105,1131.0,52670320456.61201
197080615.28414053,1132.0,52867613945.0663
197506361.62444198,1133.0,53065333179.86089
197932107.96474344,1134.0,53263498131.13351
198397794.58048236,1135.0,53462124944.952934
198855833.05837157,1136.0,53661205123.38823
199304523.8122222,1137.0,53860712747.750015
199710724.91135216,1138.0,54060639320.107346
200142419.8033145,1139.0,54261020531.77019
200620003.52237523,1140.0,54461856382.73854
201051698.41433758,1141.0,54663119254.73684
201474045.58226138,1142.0,54864812971.83401
201913388.61207348,1143.0,55066954954.788475
202370577.29686826,1144.0,55269528207.73836
202775928.60290378,1145.0,55472532305.78711
203232267.49460414,1146.0,55675981270.52079
203665661.97275534,1147.0,55879878926.00832
204129649.00230545,1148.0,56084209975.97401
204532450.92905772,1149.0,56288972295.935104
204992188.99313575,1150.0,56494181607.063866
205426433.26438135,1151.0,56699821338.39494
205853029.39777723,1152.0,56905894464.20417
206293222.22068372,1153.0,57112403108.97429
206724067.31955168,1154.0,57319345148.22256
207160011.1769861,1155.0,57526718457.46624
207586607.31038198,1156.0,57734523886.498436
208024250.75400525,1157.0,57942774607.11211
208477190.47332796,1158.0,58151477842.548546
208929280.39955628,1159.0,58360611073.290764
209337181.08487505,1160.0,58570178123.40768
209796919.14895308,1161.0,58780181967.17512
210210768.38593274,1162.0,58990607733.213936
210640763.69170627,1163.0,59201457970.90341
211059711.68725243,1164.0,59412736929.20902
211498204.9239701,1165.0,59624453106.06171
211934148.78140453,1166.0,59836594604.35815
212348847.8114786,1167.0,60049136780.0986
212735503.66943702,1168.0,60262075384.317604
213141704.76856697,1169.0,60475441859.35964
213591245.31551203,1170.0,60689266797.776115
214058631.51743978,1171.0,60903538727.36025
214485227.65083566,1172.0,61118236828.18124
214910973.99113712,1173.0,61333378096.10096
215371561.84830955,1174.0,61548953608.29193
215779462.5336283,1175.0,61764940845.237144
216195011.3567968,1176.0,61981346605.28136
216616508.73162618,1177.0,62198184910.01063
217060100.72691035,1178.0,62415461707.976616
217493495.20506155,1179.0,62633174874.69659
217932838.23487365,1180.0,62851312513.067215
218342438.50638124,1181.0,63069856777.43352
218746090.22622794,1182.0,63288811066.96788
219162488.84249085,1183.0,63508188553.46326
219592484.14826438,1184.0,63728002408.712616
220035226.35045412,1185.0,63948252207.81941
220464371.86313325,1186.0,64168936676.094
220904564.68603975,1187.0,64390059212.708755
221340508.54347417,1188.0,64611608770.353455
221758606.7459259,1189.0,64833595121.64868
222214095.84453186,1190.0,65056034837.559784
222665335.97766575,1191.0,65278905398.56975
223075786.04226777,1192.0,65502185984.74777
223485386.31377536,1193.0,65725879145.47313
223900935.13694385,1194.0,65949987855.02166
224316483.96011233,1195.0,66174529109.25524
224766024.5070574,1196.0,66399526277.48398
225228311.95041868,1197.0,66624980209.50096
225679552.08355257,1198.0,66850870085.37538
226100199.66528755,1199.0,67077200578.96925
226560787.52245998,1200.0,67303965316.83437
226968688.20777875,1201.0,67531161749.59145
227424177.3063847,1202.0,67758784778.48193
227821880.4745705,1203.0,67986817407.64392
228243377.8493999,1204.0,68215290654.52536
228703115.91347793,1205.0,68444202819.54006
229121214.11592966,1206.0,68673525009.722824
229523166.24958754,1207.0,68903255100.5909
229937015.4865672,1208.0,69133406688.8338
230366160.99924633,1209.0,69363961503.90001
230743469.1331662,1210.0,69594937816.34105
231209155.74890512,1211.0,69826362819.53593
231640850.64086747,1212.0,70058218667.82968
232070845.946641,1213.0,70290501112.25684
232494042.90765923,1214.0,70523198255.71407
232900244.00678918,1215.0,70756304149.6497
233311543.8644856,1216.0,70989813695.30519
233707547.44648257,1217.0,71223745163.23206
234155388.4072388,1218.0,71458115974.18874
234586233.50610676,1219.0,71692923578.79594
235028975.7082965,1220.0,71928173075.81224
235470018.32429743,1221.0,72163841520.82408
235866871.6993888,1222.0,72399906394.31447
236262875.28138578,1223.0,72636380443.17981
236685222.4493096,1224.0,72873278538.79927
237110968.78961104,1225.0,73110618951.72438
237569857.06059465,1226.0,73348394458.71382
237981156.91829106,1227.0,73586591463.0781
238412851.8102534,1228.0,73825232059.43765
238868340.90885937,1229.0,74064324320.82689
239316181.8696156,1230.0,74303859324.41832
239753825.3132389,1231.0,74543820074.35005
240167674.55021855,1232.0,74784190849.44983
240573875.6493485,1233.0,75024982272.13135
241008969.71368852,1234.0,75266200715.8428
241427917.70923468,1235.0,75507843631.20493
241857913.0150082,1236.0,75749921215.73483
242297256.0448203,1237.0,75992426246.19124
242712804.8679888,1238.0,76235345550.78117
243125804.31187406,1239.0,76478684228.2632
243551550.65217552,1240.0,76722444828.0166
243969648.85462725,1241.0,76966620551.69662
244381798.5054181,1242.0,77211214373.5791
244805845.25953072,1243.0,77456212696.97452
245190801.5313003,1244.0,77701625719.40001
245635243.31967887,1245.0,77947467462.44164
246048242.76356414,1246.0,78193712857.20311
246442546.7593723,1247.0,78440369126.92572
246869992.6858626,1248.0,78687474087.40219
247339928.2670736,1249.0,78935023914.56358
247759726.05571416,1250.0,79182981217.51375
248154879.8446167,1251.0,79431343446.8734
248569578.8746908,1252.0,79680122074.84932
248987677.07714254,1253.0,79929309878.2002
249387929.6246116,1254.0,80178894110.02962
249780534.0342309,1255.0,80428887942.13054
250207130.16762677,1256.0,80679308795.26141
250634576.09411708,1257.0,80930155394.73259
251058622.8482297,1258.0,81181403521.44087
251437630.5683384,1259.0,81433044252.55878
251843831.66746834,1260.0,81685084811.3276
252237285.87018207,1261.0,81937531146.29901
252655384.0726338,1262.0,82190384957.05919
253052237.44772518,1263.0,82443663664.36658
253505177.1670479,1264.0,82697367268.22118
253902030.54213926,1265.0,82951489820.07132
254343073.15814018,1266.0,83206032169.7101
254741626.1194204,1267.0,83460967973.55159
255129981.56356764,1268.0,83716328673.94029
255591419.2138345,1269.0,83972114695.77275
255980624.45107615,1270.0,84228301819.94577
256393623.89496142,1271.0,84484906617.4247
256815971.06288522,1272.0,84741956706.48509
257284207.0579074,1273.0,84999444438.9891
257691257.95013174,1274.0,85257349844.79903
258119553.66971645,1275.0,85515671649.22522
258524055.18265757,1276.0,85774398804.95744
258930256.2817875,1277.0,86033543633.99557
259359401.79446664,1278.0,86293112934.68436
259779199.5831072,1279.0,86553096509.50667
260187950.0615204,1280.0,86813497332.73834
260613696.40182185,1281.0,87074317103.96556
261025846.0526127,1282.0,87335543926.085
261427798.18627056,1283.0,87597169301.16573
261822951.97517312,1284.0,87859186005.96643
262210457.62622595,1285.0,88121614010.62483
262645551.69056597,1286.0,88384477109.34756
263080645.754906,1287.0,88647761280.54858
263487696.64713034,1288.0,88911460575.67622
263910893.60814857,1289.0,89175558423.76514
264284802.5696908,1290.0,89440050150.95332
264698651.80667046,1291.0,89704948929.03372
265098904.3541395,1292.0,89970255607.79944
265514453.177308,1293.0,90235967212.97466
265908757.17311615,1294.0,90502088418.42137
266333653.7203232,1295.0,90768617524.5534
266724558.54375368,1296.0,91035536685.71577
267113763.78099534,1297.0,91302833579.90862
267480024.6046878,1298.0,91570523078.51108
267898972.60023397,1299.0,91838635349.17801
268325568.73362985,1300.0,92107177615.15071
268758963.211781,1301.0,92376163898.01524
269213602.51729256,1302.0,92645579326.39246
269617254.2371393,1303.0,92915408604.00665
270041300.99125195,1304.0,93185660653.68532
270462798.36608136,1305.0,93456347372.53178
270910639.3268376,1306.0,93727457713.23581
271310042.0812122,1307.0,93998972555.45277
271719642.35271984,1308.0,94270902521.59636
272140289.9344548,1309.0,94543249311.25276
272553289.37834007,1310.0,94816014624.00816
272977336.1324527,1311.0,95089196760.27637
273386936.40396035,1312.0,95362798694.33322
273816931.7097339,1313.0,95636820851.07526
274227381.7743359,1314.0,95911249633.81297
274630183.7010882,1315.0,96186100763.71861
275072076.11018354,1316.0,96461393786.03334
275513968.5192789,1317.0,96737107455.92981
275913371.2736535,1318.0,97013250696.2355
276373109.33773154,1319.0,97289821807.36423
276769112.9197285,1320.0,97566784673.10948
277156618.57078135,1321.0,97844144392.22983
277562819.66991127,1322.0,98121924334.03535
277997063.94115686,1323.0,98400134271.14667
278422810.2814583,1324.0,98678774203.56375
278857054.5527039,1325.0,98957833508.87292
279261556.06564504,1326.0,99237304963.83289
279681353.8542856,1327.0,99517206838.99518
280122396.4702865,1328.0,99797532760.91158
280529447.36251086,1329.0,100078280605.09935
280966241.0130397,1330.0,100359463968.24802
281400485.2842853,1331.0,100641072227.9439
281816034.1074538,1332.0,100923094336.87674
282228183.75824463,1333.0,101205517973.04669
282619088.5816751,1334.0,101488350784.59161
283046534.5081654,1335.0,101771606368.201
283464632.7106172,1336.0,102055285148.77141
283892928.4302019,1337.0,102339376078.99261
284288932.01219887,1338.0,102623890206.17484
284739322.35223836,1339.0,102908853873.90399
285188013.106089,1340.0,103194263683.00772
285631605.10137314,1341.0,103480083092.38297
286007213.6491042,1342.0,103766301479.61603
286429560.817028,1343.0,104052939239.74118
286845959.4332909,1344.0,104339998072.34462
287271705.77359235,1345.0,104627497947.56406
287728044.66529274,1346.0,104915428242.98582
288132546.17823386,1347.0,105203751142.8172
288513253.4845314,1348.0,105492459423.8169
288903308.5148675,1349.0,105781566682.67442
289311209.20018625,1350.0,106071097988.28606
289751402.02309275,1351.0,106361063963.06549
290180547.53577185,1352.0,106651439113.21988
290569752.77301353,1353.0,106942226413.02507
291004846.8373535,1354.0,107233445407.72221
291433142.55693823,1355.0,107525087174.48383
291850390.96629554,1356.0,107817135992.13766
292247244.3413869,1357.0,108109609281.44217
292699334.2676152,1358.0,108402516390.12137
293114883.0907837,1359.0,108695847120.65813
293546577.98274606,1360.0,108989606996.70757
293973174.1161419,1361.0,109283787095.4422
294387023.3531216,1362.0,109578376794.44833
294792374.6591571,1363.0,109873385866.34657
295225769.1373083,1364.0,110168828757.6195
295660013.4085539,1365.0,110464672326.33646
296027124.0253408,1366.0,110760915722.70433
296459668.7103976,1367.0,111057593363.34344
296895612.56783205,1368.0,111354715870.66748
297349402.0802492,1369.0,111652250952.53886
297720761.66250813,1370.0,111950170565.78546
298118464.8306939,1371.0,112248506152.75179
298552709.1019395,1372.0,112547266211.36876
298967408.13201356,1373.0,112846441393.91235
299382956.9551821,1374.0,113146026176.72746
299786608.6750288,1375.0,113446018010.4348
300197058.7396308,1376.0,113746421568.89638
300610058.1835161,1377.0,114047243225.56041
301033255.1445343,1378.0,114348474907.39249
301430108.51962566,1379.0,114650113215.22025
301846507.1358886,1380.0,114952170895.9401
302268854.3038124,1381.0,115254636052.44872
302661458.7134317,1382.0,115557501461.5048
303069359.3987505,1383.0,115860792616.9012
303512951.3940346,1384.0,116164504844.77588
303911504.35531485,1385.0,116468636870.4392
304352546.97131574,1386.0,116773184869.82222
304743451.7947462,1387.0,117078135671.132
305158150.8248203,1388.0,117383505420.43733
305581347.7858385,1389.0,117689290718.56583
305989248.47115725,1390.0,117995491140.62094
306411595.63908106,1391.0,118302105411.91304
306816946.9451166,1392.0,118609135232.0283
307242693.28541803,1393.0,118916570403.44962
307627649.5571876,1394.0,119224409226.59076
308049996.7251114,1395.0,119532675070.76186
308481691.6170738,1396.0,119841350940.101
308870047.061221,1397.0,120150428336.67726
309284746.09129506,1398.0,120459907685.38718
309673951.32853675,1399.0,120769800458.43753
310111594.77216,1400.0,121080123651.6902
310534791.7331782,1401.0,121390886612.86923
310991130.6248786,1402.0,121702092316.25046
311420276.1375577,1403.0,122013730989.21329
311857069.78808653,1404.0,122325799657.48189
312280266.74910474,1405.0,122638270702.78069
312661823.8484967,1406.0,122951133927.59256
313064625.77524894,1407.0,123264407177.5725
313481874.18460625,1408.0,123578085778.85846
313875328.38732,1409.0,123892185452.62271
314324019.1411706,1410.0,124206724894.31331
314754864.2400386,1411.0,124521689232.55112
315173812.23558474,1412.0,124837073793.47412
315595309.61041415,1413.0,125152873478.32375
316004060.0888273,1414.0,125469080214.0656
316409411.39486283,1415.0,125785694000.69966
316818161.873276,1416.0,126102703366.01918
317200568.7657623,1417.0,126420122331.61021
317637362.4162912,1418.0,126737970017.81737
318058009.99802613,1419.0,127056232403.0546
318466760.4764393,1420.0,127374915435.87357
318899305.1614961,1421.0,127694016566.89499
319302956.8813428,1422.0,128013516675.77423
319697260.87715095,1423.0,128333417462.09749
320104311.7693753,1424.0,128653713827.1062
320488418.2480505,1425.0,128974417243.00714
320918413.55382407,1426.0,129295529409.38649
321305919.2048769,1427.0,129617042678.1064
321720618.23495096,1428.0,129938973195.23567
322140416.0235915,1429.0,130261327759.11905
322568711.7431762,1430.0,130584092773.06703
322961316.15279555,1431.0,130907254215.49356
323361568.7002646,1432.0,131230830356.95016
323790714.2129437,1433.0,131554821197.43684
324190966.7604127,1434.0,131879210590.8848
324587820.13550407,1435.0,132204009159.70772
325009317.5103335,1436.0,132529201607.6299
325375578.334026,1437.0,132854772213.4791
325765633.36436206,1438.0,133180744346.5654
326178632.8082473,1439.0,133507131603.57832
326595881.21760464,1440.0,133833927186.17311
326995283.97197926,1441.0,134161123021.31537
327396386.31254274,1442.0,134488741628.5221
327840828.10092133,1443.0,134816795754.68971
328267424.2343172,1444.0,135145265854.57704
328672775.5403527,1445.0,135474137481.70149
329070478.7085385,1446.0,135803413185.44234
329480928.7731405,1447.0,136133098914.35123
329890529.0446481,1448.0,136463184895.80759
330281433.8680786,1449.0,136793659232.7081
330667239.93294257,1450.0,137124532122.56989
331078539.790639,1451.0,137455812488.22046
331482191.5104857,1452.0,137787505003.52182
331902839.09222066,1453.0,138119625389.6462
332337933.15656066,1454.0,138452161749.49033
332734786.53165203,1455.0,138785100486.36462
333142687.2169708,1456.0,139118428428.47617
333513197.00613534,1457.0,139452145150.9284
333920247.8983597,1458.0,139786258726.75574
334306903.75631815,1459.0,140120770430.6478
334716504.0278258,1460.0,140455688335.639
335119305.95457804,1461.0,140790995445.86746
335494914.5023091,1462.0,141126686662.5746
335887518.9119284,1463.0,141462784080.38083
336307316.700569,1464.0,141799278351.56216
336681225.66211116,1465.0,142136174999.7737
337112070.7609791,1466.0,142473476999.2913
337491928.2741822,1467.0,142811188599.08038
337931271.3039943,1468.0,143149338267.20966
338368064.95452315,1469.0,143487898385.4035
338752171.43319833,1470.0,143826863430.00687
339177917.7734998,1471.0,144166240624.26102
339576470.73478,1472.0,144506027843.6832
339997968.1096094,1473.0,144846201718.96335
340349782.4506969,1474.0,145186759700.72217
340766181.0669598,1475.0,145527728132.5456
341170682.5799009,1476.0,145869107864.2267
341588780.7823527,1477.0,146210903569.62756
342002630.01933235,1478.0,146553111424.6792
342413080.08393437,1479.0,146895708060.07153
342780190.70072126,1480.0,147238697724.77002
343199138.6962674,1481.0,147582096139.94693
343597691.65754765,1482.0,147925908404.3608
344026837.17022675,1483.0,148270134942.90823
344426239.9246014,1484.0,148614774480.89954
344852836.0579972,1485.0,148959817245.71414
345232693.5712003,1486.0,149305261537.76584
345655890.5322185,1487.0,149651126902.29584
346074838.5277647,1488.0,149997387845.5113
346447047.9031181,1489.0,150344034169.89505
346845600.8643983,1490.0,150691074373.37808
347234806.10164,1491.0,151038509730.65
347635908.44220346,1492.0,151386355962.88306
348056556.0239384,1493.0,151734609670.9049
348450860.01974654,1494.0,152083268730.2328
348867258.63600945,1495.0,152432336115.14252
349267511.1834785,1496.0,152781807151.7721
349674562.07570285,1497.0,153131687363.77664
350085861.93339926,1498.0,153481958905.50116
350457221.5156582,1499.0,153832603506.39413
350831980.27029485,1500.0,154183619891.76593
351200790.47327054,1501.0,154535014010.16818
351587446.331229,1502.0,154886810930.4972
352006394.32677513,1503.0,155239015751.5115
352403247.7018665,1504.0,155591613601.832
352792452.9391082,1505.0,155944607880.63104
353196104.6589549,1506.0,156298009635.21884
353607404.51665133,1507.0,156651816316.21613
354005957.47793156,1508.0,157006030048.10565
354421506.3011001,1509.0,157360648281.50812
354814960.5038138,1510.0,157715663368.28568
355215213.0512828,1511.0,158071077857.8176
355613766.01256305,1512.0,158426890475.41425
356011469.1807488,1513.0,158783108444.31693
356424468.6246341,1514.0,159139723266.5947
356805175.9309316,1515.0,159496719645.97186
357187582.82341796,1516.0,159854124350.9309
357621827.09466356,1517.0,160211949703.47168
358028877.98688793,1518.0,160570191454.62872
358454624.3271894,1519.0,160928862351.29843
358887169.0122462,1520.0,161287949646.5844
359287421.5597152,1521.0,161647426996.90073
359667279.0729183,1522.0,162007282505.14404
360043737.41374373,1523.0,162367548463.45197
360488179.20212233,1524.0,162728241442.78986
360897779.47362995,1525.0,163089351670.53708
361322676.020837,1526.0,163450868949.17654
361711881.2580787,1527.0,163812777557.53598
362105335.4607924,1528.0,164175077495.6154
362494540.6980341,1529.0,164537787458.86285
362925385.79690206,1530.0,164900918069.69205
363335835.8615041,1531.0,165264468478.30988
363764981.3741832,1532.0,165628440809.1991
364179680.40425724,1533.0,165992818491.39435
364575683.9862542,1534.0,166357588777.99924
364964889.2234959,1535.0,166722758467.3585
365374489.4950035,1536.0,167088342005.9547
365792587.6974553,1537.0,167454336844.40863
366197089.2103964,1538.0,167820734484.7893
366598191.5509599,1539.0,168187534927.09674
367002693.063901,1540.0,168554736896.6413
367401246.02518123,1541.0,168922325946.94034
367776854.5729123,1542.0,169290304627.37317
368180506.292759,1543.0,169658708629.24976
368627497.46042085,1544.0,170027525630.57022
369006505.18052953,1545.0,170396719515.12808
369381263.9351662,1546.0,170766291557.61295
369762821.0345581,1547.0,171136250255.95578
370154575.651083,1548.0,171506613030.915
370570974.2673459,1549.0,171877396028.55942
370995021.02145857,1550.0,172248588626.47534
371390174.81036115,1551.0,172620182751.62836
371798075.4956799,1552.0,172992168206.50134
372172834.25031656,1553.0,173364542016.81848
372574786.38397443,1554.0,173737316929.4762
372975038.93144345,1555.0,174110479347.78497
373349797.6860801,1556.0,174484044992.91702
373781492.57804245,1557.0,174858032560.32047
374193642.22883326,1558.0,175232417830.8921
374576898.914414,1559.0,175607181259.39072
374949958.0828618,1560.0,175982318171.95435
375323867.044404,1561.0,176357830693.0657
375701175.1783238,1562.0,176733737093.27634
376111625.2429258,1563.0,177110042046.44824
376498281.10088426,1564.0,177486743428.0987
376904482.2000142,1565.0,177863865882.22742
377340426.0574486,1566.0,178241414932.48953
377757674.46680593,1567.0,178619351913.29926
378116287.1526487,1568.0,178997670026.31183
378519938.8724954,1569.0,179376387117.18222
378914242.86830354,1570.0,179755492138.60022
379295799.9676955,1571.0,180134988064.84164
379696052.5151645,1572.0,180514874471.00995
380076759.82146204,1573.0,180895150082.4155
380474462.9896478,1574.0,181275807675.817
380840723.8133403,1575.0,181656845551.62823
381235027.80914843,1576.0,182038277731.43527
381629331.80495656,1577.0,182420106764.6174
382028734.5593312,1578.0,182802334350.76083
382426437.72751695,1579.0,183184960489.86554
382825840.4818916,1580.0,183567962662.41452
383178504.6160734,1581.0,183951333645.16647
383563460.887843,1582.0,184335083210.742
383935670.2631964,1583.0,184719210934.24454
384319776.7418716,1584.0,185103721064.63956
384700484.04816914,1585.0,185488605528.89267
385068444.45805043,1586.0,185873863902.10733
385448301.9712535,1587.0,186259504257.31793
385832408.4499287,1588.0,186645524470.04172
386208016.99765974,1589.0,187031929639.0373
386602320.99346787,1590.0,187418726137.75284
386990676.4376151,1591.0,187805908017.6367
387373083.33010143,1592.0,188193484201.51636
387779284.42923135,1593.0,188581452564.9091
388157442.35624564,1594.0,188969805884.5736
388549196.9727705,1595.0,189358561156.37177
388961346.6235613,1596.0,189747708182.78647
389332706.20582026,1597.0,190137221470.02484
389693868.27094626,1598.0,190527101442.98346
390066077.64629966,1599.0,190917360848.55875
390452733.5042581,1600.0,191308006060.19888
390837689.7760277,1601.0,191699034528.5246
391219246.8754196,1602.0,192090461124.91504
391633945.9054937,1603.0,192482289673.43915
392023151.14273536,1604.0,192874502328.44193
392402158.86284405,1605.0,193267104188.68195
392801561.6172187,1606.0,193660099078.22815
393188217.4751771,1607.0,194053480623.6323
393574873.33313555,1608.0,194447259447.30807
393982774.0184543,1609.0,194841455519.39322
394409370.15185016,1610.0,195236065440.71536
394810472.49241364,1611.0,195631067966.4471
395194578.9710888,1612.0,196026444401.1404
395558290.4154981,1613.0,196422207066.7951
395967040.89391124,1614.0,196818380607.41095
396380040.3377965,1615.0,197214957374.8501
396773494.54051024,1616.0,197611937794.0091
397187343.7774899,1617.0,198009314216.7501
397565501.7045042,1618.0,198407060724.3837
397927513.5627246,1619.0,198805184540.15125
398320117.9723439,1620.0,199203695861.56982
398702524.86483026,1621.0,199602591714.36365
399089180.7227887,1622.0,200001873798.11887
399474986.7876527,1623.0,200401548061.38715
399873539.7489329,1624.0,200801623002.09946
400276341.67568517,1625.0,201202083748.87662
400645151.87866086,1626.0,201602941349.02887
401070048.4258679,1627.0,202004217047.38358
401481348.2835643,1628.0,202405905320.28564
401895197.520544,1629.0,202808008717.11432
402311596.1368069,1630.0,203210520439.52487
402711848.6842759,1631.0,203613440487.51727
403128247.30053884,1632.0,204016775659.4363
403542096.5375185,1633.0,204420515757.76483
403938100.1195155,1634.0,204824642511.9513
404315408.2534353,1635.0,205229158471.375
404716510.5939988,1636.0,205634076382.93237
405119312.52075106,1637.0,206039397096.4165
405522114.4475033,1638.0,206445129959.55142
405943611.82233274,1639.0,206851275397.23367
406347263.54217947,1640.0,207257815988.70483
406733919.4001379,1641.0,207664730489.13754
407095081.4652639,1642.0,208072032070.32474
407508080.90914917,1643.0,208479741977.0938
407911732.6289959,1644.0,208887844488.2725
408293289.72838783,1645.0,209296317934.1369
408653602.00041944,1646.0,209705174211.79034
409058953.30645496,1647.0,210114442214.19803
409477051.5089067,1648.0,210524124490.73923
409887501.57350874,1649.0,210934189174.1729
410241865.2938794,1650.0,211344642213.05075
410664212.4618032,1651.0,211755498053.85535
411047469.1473839,1652.0,212166736301.55243
411429026.24677587,1653.0,212578363754.48676
411825879.62186724,1654.0,212990368940.45154
412184492.30771,1655.0,213402744636.2055
412566899.2001963,1656.0,213815495090.71408
412934009.8169832,1657.0,214228624552.94278
413324914.6404137,1658.0,214642153842.8224
413733665.11882687,1659.0,215056079986.0771
414118621.39059645,1660.0,215470390660.70703
414502727.86927164,1661.0,215885093514.85004
414902980.41674066,1662.0,216300184724.4372
415279438.7575661,1663.0,216715677461.26144
415706034.89096195,1664.0,217131588721.1847
416116484.95556396,1665.0,217547902783.0347
416511638.74446654,1666.0,217964607749.70813
416898294.602425,1667.0,218381693848.5844
417273903.150156,1668.0,218799164478.83594
417667357.35286975,1669.0,219217012842.11792
418029369.21109015,1670.0,219635245736.77512
418436420.1033145,1671.0,220053888656.60037
418849419.5471998,1672.0,220472945425.6626
419264118.57727385,1673.0,220892416043.96182
419677118.0211591,1674.0,221312292438.46362
420075670.98243934,1675.0,221732572484.68527
420484421.4608525,1676.0,222153240461.45453
420851532.0776394,1677.0,222574286596.1508
421240737.3148811,1678.0,222995723635.67047
421633341.7245004,1679.0,223417545631.46194
422010649.85842025,1680.0,223839751733.7321
422401554.68185073,1681.0,224262351715.10147
422798408.0569421,1682.0,224685344725.77704
423187613.2941838,1683.0,225108742237.96555
423607411.08282435,1684.0,225532560397.73578
424028908.45765376,1685.0,225956781784.3293
424413864.72942334,1686.0,226381400024.29794
424822615.2078365,1687.0,226806426589.84845
425230515.8931553,1688.0,227231853832.84296
425623970.095869,1689.0,227657680053.69528
426028471.6088101,1690.0,228083918849.09497
426449119.1905451,1691.0,228510559596.6283
426832375.8761258,1692.0,228937584025.74377
427216482.354801,1693.0,229364992561.33792
427600588.8334762,1694.0,229792814521.2725
428043331.0356659,1695.0,230221063502.237
428454630.89336234,1696.0,230649726332.4385
428871029.50962526,1697.0,231078792814.35983
429261934.33305573,1698.0,231508241278.2771
429634993.5015035,1699.0,231938071299.29376
430025048.5318396,1700.0,232368292225.13385
430416803.1483645,1701.0,232798920201.86618
430839150.3162883,1702.0,233229965002.11133
431250450.1739847,1703.0,233661417703.04178
431654951.6869258,1704.0,234093276605.07135
432062852.3722446,1705.0,234525552330.61374
432488598.71254605,1706.0,234958254652.28952
432916044.63903636,1707.0,235391373797.47812
433322245.7381663,1708.0,235824889371.14526
433708901.5961247,1709.0,236258785652.1187
434083660.35076135,1710.0,236693078361.5707
434501758.5532131,1711.0,237127771323.57016
434884165.44569945,1712.0,237562855615.28958
435284417.9931685,1713.0,237998346957.90125
435698267.23014814,1714.0,238434249600.3706
436107017.7085613,1715.0,238870572465.52515
436538712.60052365,1716.0,239307298557.503
436913471.3551603,1717.0,239744410030.64914
437309474.9371573,1718.0,240181923880.8255
437718225.41557044,1719.0,240619832034.99768
438098082.9287735,1720.0,241058129394.4071
438496635.89005375,1721.0,241496818508.43304
438881592.16182333,1722.0,241935901501.55826
439284394.0885756,1723.0,242375397494.12735
439707591.0495938,1724.0,242815306061.24377
440109543.1832517,1725.0,243255624653.52826
440527641.38570344,1726.0,243696348172.22223
440919396.0022283,1727.0,244137471943.46365
441328146.4806415,1728.0,244578997241.9422
441722450.4764496,1729.0,245020928741.51987
442140548.6789014,1730.0,245463263467.92084
442528904.1230486,1731.0,245905986549.76596
442917259.56719583,1732.0,246349099686.64142
443309014.1837207,1733.0,246792602878.5472
443697369.62786794,1734.0,247236504198.51773
444105270.3131867,1735.0,247680804071.44952
444494475.5504284,1736.0,248125492299.82547
444881981.2014812,1737.0,248570570158.3352
445273735.8180061,1738.0,249016054642.84064
445695233.1928355,1739.0,249461950002.30722
446095485.7403045,1740.0,249908244339.63162
446493188.9084903,1741.0,250354926607.50363
446871346.8355046,1742.0,250801989582.68192
447254603.5210853,1743.0,251249453235.30423
447672701.7235371,1744.0,251697332436.7497
448085701.16742235,1745.0,252145603817.70825
448457060.7496813,1746.0,252594260579.8351
448856463.5040559,1747.0,253043311645.9578
449245668.7412976,1748.0,253492746818.55914
449624676.4614063,1749.0,253942580544.12177
450042774.66385806,1750.0,254392822595.26627
