0.0	688.370361328125
44.487418584024795	703.6087646484375
88.97483716804959	719.7764892578125
133.46225575207438	696.7474975585938
177.94967433609918	684.8128051757812
226.1885620580835	679.59521484375
274.42744978006783	714.219482421875
322.66633750205216	722.2942504882812
379.87062137499595	736.3257446289062
434.1857338029719	749.05810546875
465.13384919910635	749.05810546875
496.0819645952408	754.4536743164062
527.0300799913751	737.677734375
557.9781953875096	715.9291381835938
599.8646175965348	738.1277465820312
641.7510398055601	742.8184204101562
689.9899275275326	762.6875610351562
738.228815249505	785.4994506835938
786.4677029714774	806.721435546875
820.3308682747611	817.1376342773438
854.1940335780449	820.3292846679688
888.0571988813286	820.3292846679688
934.2585634896092	840.4560546875
980.7991995416945	836.26611328125
1019.3157703988581	807.103271484375
1057.8323412560217	773.7197265625
1096.3489121131854	754.4493408203125
1135.9742551700745	728.8740844726562
1175.5995982269633	740.8589477539062
1215.2249412838523	712.3453369140625
1254.8502843407414	697.01611328125
1287.3962835384798	697.01611328125
1319.942282736218	701.633056640625
1352.4882819339564	701.5222778320312
1385.0342811316948	688.3424682617188
1417.580280329433	688.3424682617188
1450.1262795271714	706.270751953125
1481.6461429670242	708.69189453125
1513.1660064068772	703.8462524414062
1544.68586984673	703.8462524414062
1576.2057332865827	705.6219482421875
1607.7255967264357	704.5787353515625
1639.2454601662885	700.857666015625
1670.7653236061415	700.857666015625
1702.2851870459942	687.8273315429688
1733.805050485847	682.8565673828125
1765.3249139257	682.8565673828125
1796.8447773655528	674.0022583007812
1828.3646408054055	661.1207885742188
1859.8845042452585	655.3110961914062
1891.4043676851113	655.3110961914062
1922.924231124964	652.2777099609375
1958.037544224612	625.0696411132812
1993.15085732426	637.6781005859375
2036.544471091403	641.0150756835938
2079.938084858546	659.0977783203125
2123.462020942691	677.4644775390625
2166.9859570268363	671.9132080078125
2207.064299930275	649.63916015625
2247.1426428337136	609.1493530273438
2289.7538535857916	597.649169921875
2332.36506433787	605.5826416015625
2374.976275089948	600.1004638671875
2417.587485842026	586.101806640625
2460.198696594104	588.6763916015625
2498.297338506822	632.2686767578125
2536.3959804195397	624.5958862304688
2574.4946223322577	636.7994384765625
2612.593264244975	644.93017578125
2646.1205196022565	652.4589233398438
2679.6477749595383	661.6132202148438
2719.2045714611872	664.6101684570312
2758.761367962836	680.163330078125
2792.492312029002	684.480712890625
2826.2232560951675	688.3834838867188
2859.9542001613327	703.4249267578125
2893.6851442274983	701.7581787109375
2927.416088293664	701.7581787109375
