Area (m²),Elevation (m),Volume (m³)
9719933.413908483,842.396728515625,907061925.7363083
9784517.689083954,843.396728515625,916877035.9767911
9845702.79188177,844.396728515625,926755030.9062606
9910287.06705724,845.396728515625,936698884.8005472
9977420.721515955,846.396728515625,946708597.6596509
10042004.996691426,847.396728515625,956790967.8283271
10122735.340660766,848.396728515625,966952368.7547836
10200066.512252448,849.396728515625,977192800.4390208
10280796.856221788,850.396728515625,987519486.1223409
10372574.51041851,851.396728515625,997926902.1496304
10442257.544160467,852.396728515625,1008412924.0381532
10529786.232885119,853.396728515625,1018979251.3740981
10602868.43900473,854.396728515625,1029625459.2609179
10689547.334634969,855.396728515625,1040360045.6295568
10779625.402642863,856.396728515625,1051173662.7559762
10847608.85019599,857.396728515625,1062064186.1574401
10933437.952731814,858.396728515625,1073031615.8339485
11001421.400284942,859.396728515625,1084078926.0613317
11093199.054481665,860.396728515625,1095207391.5292315
11163731.881318035,861.396728515625,1106407664.5136094
11236814.087437646,862.396728515625,1117685693.566126
11319244.017595815,863.396728515625,1129047852.1349897
11405073.120131638,864.396728515625,1140486916.978898
11473056.567684766,865.396728515625,1151992690.5807178
11538490.635954652,866.396728515625,1163574095.7679403
11624319.738490475,867.396728515625,1175237081.0922265
11701650.910082158,868.396728515625,1186989719.5879736
11803626.08141185,869.396728515625,1198833285.9448228
11883506.632286776,870.396728515625,1210758007.5421886
11965936.562444944,871.396728515625,1222761759.897335
12041568.1478478,872.396728515625,1234841993.6309786
12118899.319439482,873.396728515625,1247003807.501686
12204728.421975305,874.396728515625,1259252300.2680237
12292257.110699957,875.396728515625,1271584072.757614
12371287.868480468,876.396728515625,1283995300.901532
12451168.419355394,877.396728515625,1296491933.2514384
12542096.280457703,878.396728515625,1309076944.083164
12627925.382993527,879.396728515625,1321748208.9139726
12714604.278623765,880.396728515625,1334499354.2956562
12787686.484743377,881.396728515625,1347327830.8489316
12869266.62180713,882.396728515625,1360239587.1254594
12954245.93124854,883.396728515625,1373244820.6423728
13056221.102578232,884.396728515625,1386341406.9169357
13136951.446547572,885.396728515625,1399517448.8458264
13215132.41123367,886.396728515625,1412775920.7048752
13301811.306863908,887.396728515625,1426127020.0112152
13400387.305815943,888.396728515625,1439584343.454357
13514259.580467433,889.396728515625,1453143217.172281
13603487.855380913,890.396728515625,1466795993.027138
13702063.854332948,891.396728515625,1480537997.1569085
13781944.405207874,892.396728515625,1494363705.9064786
13869473.093932526,893.396728515625,1508275243.7585847
13953602.610279523,894.396728515625,1522272185.8166795
14040281.505909761,895.396728515625,1536362605.1151597
14140557.091050625,896.396728515625,1550546926.5505726
14228085.779775277,897.396728515625,1564823875.4332767
14325811.985632898,898.396728515625,1579193876.6598191
14414190.467451965,899.396728515625,1593661179.195672
14520414.604253728,900.396728515625,1608235555.661421
14628338.327244319,901.396728515625,1622916156.2639718
14732862.877857253,902.396728515625,1637697032.4516635
14828889.497526046,903.396728515625,1652576909.5348544
14930864.668855738,904.396728515625,1667563435.6513944
15042187.564223984,905.396728515625,1682654911.2150943
15140763.56317602,906.396728515625,1697847937.0535767
15245288.113788953,907.396728515625,1713148886.6150498
15356611.0091572,908.396728515625,1728557759.8995135
15461135.559770133,909.396728515625,1744066908.769118
15557162.179438926,910.396728515625,1759669959.7756553
15648939.833635649,911.396728515625,1775375835.7466166
15762812.108287139,912.396728515625,1791190910.1302102
15867336.658900073,913.396728515625,1807120706.5815496
15992256.243778946,914.396728515625,1823163100.617899
16092531.82891981,915.396728515625,1839307044.929031
16195356.793343915,916.396728515625,1855560612.5493422
16311778.447278647,917.396728515625,1871926352.8581161
16419702.170269238,918.396728515625,1888398317.3036919
16524226.720882172,919.396728515625,1904979905.058447
16638948.788628075,920.396728515625,1921676639.7774951
16754520.649468392,921.396728515625,1938485547.1850061
16863294.1655534,922.396728515625,1955415550.1084712
16996711.681376413,923.396728515625,1972475146.4788342
17122481.0593497,924.396728515625,1989654563.6755097
17236353.33400119,925.396728515625,2006945728.6641006
17345976.64318061,926.396728515625,2024341843.0998516
17446252.228321474,927.396728515625,2041845031.465499
17560124.502972964,928.396728515625,2059460392.5196087
17670597.605246797,929.396728515625,2077179428.331237
17767474.018010005,930.396728515625,2095005113.1762145
17883895.671944737,931.396728515625,2112948494.3647683
18002866.70516271,932.396728515625,2131010846.58654
18121837.738380685,933.396728515625,2149187920.8760576
18232310.84065452,934.396728515625,2167480567.0264153
18352981.46006132,935.396728515625,2185879862.210122
18445608.907352455,936.396728515625,2204384956.6340837
18564579.94057043,937.396728515625,2223007747.4016213
18681001.59450516,938.396728515625,2241743135.754169
18789775.110590167,939.396728515625,2260594095.967557
18912145.3161858,940.396728515625,2279566151.696899
19031966.142498188,941.396728515625,2298648255.6319675
19132241.727639053,942.396728515625,2317827660.8763466
19226568.76111902,943.396728515625,2337103517.6369414
19325144.760071054,944.396728515625,2356480499.7757716
19428819.517589573,945.396728515625,2375970504.396159
19551189.723185204,946.396728515625,2395577780.463576
19663362.411647864,947.396728515625,2415300203.4952855
19781483.651771422,948.396728515625,2435139897.9740243
19897905.305706155,949.396728515625,2455100687.968717
20023674.683679443,950.396728515625,2475185547.755194
20146044.889275074,951.396728515625,2495383854.919776
20250569.439888008,952.396728515625,2515685836.841876
20353394.404312115,953.396728515625,2536098716.7627974
20472365.43753009,954.396728515625,2556636516.268597
20603233.57406986,955.396728515625,2577303484.324748
20730702.538231976,956.396728515625,2598096646.6554193
20855622.12311085,957.396728515625,2619011329.398592
20973743.36323441,958.396728515625,2640040734.2095103
21085066.258602656,959.396728515625,2661184436.1916275
21202337.705631804,960.396728515625,2682449658.586246
21328107.083605092,961.396728515625,2703841925.0484796
21456425.840861622,962.396728515625,2725360810.681781
21581345.425740495,963.396728515625,2747007590.1757913
21712213.562280267,964.396728515625,2768783963.1166997
21840532.319536798,965.396728515625,2790683980.9528456
21959503.35275477,966.396728515625,2812712317.546248
22097169.834049854,967.396728515625,2834871947.172737
22222089.418928728,968.396728515625,2857168393.487427
22370803.210451197,969.396728515625,2879600806.6972237
22494023.209141243,970.396728515625,2902152615.836785
22609595.06998156,971.396728515625,2924823820.9061112
22732815.068671606,972.396728515625,2947619520.6637697
22858584.446644895,973.396728515625,2970537590.6270237
22977555.47986287,974.396728515625,2993570807.5545707
23088878.375231117,975.396728515625,3016719171.4464107
23207849.40844909,976.396728515625,3039989480.6472993
23332768.993327964,977.396728515625,3063385134.3296137
23458538.371301252,978.396728515625,3086909106.7691846
23589406.507841025,979.396728515625,3110555874.310899
23704128.57558693,980.396728515625,3134330110.816775
23844344.43616526,981.396728515625,3158242013.803946
23979461.5381771,982.396728515625,3182276286.9967127
24089084.847356517,983.396728515625,3206440153.636378
24238648.431973398,984.396728515625,3230742536.550432
24366117.396135513,985.396728515625,3255183860.635423
24516530.77384681,986.396728515625,3279768799.7533703
24653347.46204748,987.396728515625,3304483757.2147627
24776567.460737526,988.396728515625,3329322359.5713925
24900637.252521984,989.396728515625,3354279932.9612403
25014509.527173474,990.396728515625,3379360301.453231
25146227.45680766,991.396728515625,3404569838.4955726
25272846.62787536,992.396728515625,3429905569.8124347
25398616.00584865,993.396728515625,3455373443.955478
25537132.280238148,994.396728515625,3480969636.855778
25655253.520361707,995.396728515625,3506691599.1340513
25788671.03618472,996.396728515625,3532537206.307562
25902543.31083621,997.396728515625,3558510282.4452343
26043608.96450895,998.396728515625,3584624849.1331267
26185524.411276106,999.396728515625,3610880906.371239
26326590.064948846,1000.396728515625,3637264857.470061
26441312.13269475,1001.396728515625,3663783075.8778
26595124.682783704,1002.396728515625,3690452557.456345
26743838.474306174,1003.396728515625,3717266928.757488
26884904.127978913,1004.396728515625,3744212593.0917172
27006424.54048013,1005.396728515625,3771286576.183203
27141541.64249197,1006.396728515625,3798490577.6181345
27266461.227370843,1007.396728515625,3825820348.4310393
27393080.398438543,1008.396728515625,3853277588.208106
27521399.155695073,1009.396728515625,3880859747.5700517
27642919.56819629,1010.396728515625,3908563852.241046
27765289.77379192,1011.396728515625,3936392876.496919
27892758.737954035,1012.396728515625,3964358717.440993
28038923.15019326,1013.396728515625,3992471147.693853
28185937.355526898,1014.396728515625,4020725918.290027
28323603.83682198,1015.396728515625,4049123879.02261
28472317.62834445,1016.396728515625,4077655257.2710166
28590438.86846801,1017.396728515625,4106326851.380001
28752749.349501103,1018.396728515625,4135141210.728847
28875969.34819115,1019.396728515625,4164092811.6624413
29027232.51899686,1020.396728515625,4193189727.21518
29166598.586480774,1021.396728515625,4222407738.2838726
29269423.55090488,1022.396728515625,4251748969.3512554
29413038.583860863,1023.396728515625,4281238064.4170666
29565151.547760986,1024.396728515625,4310881821.826061
29722363.270227596,1025.396728515625,4340668769.371465
29851531.820578538,1026.396728515625,4370589559.329238
29990048.094968036,1027.396728515625,4400654814.113062
30140461.472679332,1028.396728515625,4430869632.481503
30289175.2642018,1029.396728515625,4461236138.917296
30443837.607385166,1030.396728515625,4491755183.213537
30594250.985096462,1031.396728515625,4522421241.715112
30737866.018052444,1032.396728515625,4553235164.215115
30889978.981952567,1033.396728515625,4584186328.299865
31012349.187548198,1034.396728515625,4615273884.176269
31162762.565259494,1035.396728515625,4646513553.016573
31316575.115348447,1036.396728515625,4677896836.8898325
31449992.63117146,1037.396728515625,4709413538.278915
31583410.146994475,1038.396728515625,4741062807.390727
31715128.076628663,1039.396728515625,4772859515.60442
31878288.35075617,1040.396728515625,4804810036.368201
32022753.176806565,1041.396728515625,4836906296.647675
32169767.382140204,1042.396728515625,4869150845.822124
32319330.966757085,1043.396728515625,4901551332.029397
32481641.44779018,1044.396728515625,4934104356.097118
32624406.68765175,1045.396728515625,4966803544.577079
32773970.27226863,1046.396728515625,4999651871.745109
32922684.0637911,1047.396728515625,5032649337.601208
33072247.64840798,1048.396728515625,5065792967.869547
33215012.88826955,1049.396728515625,5099082762.550125
33364576.472886432,1050.396728515625,5132520421.229131
33510740.885125656,1051.396728515625,5166103819.423829
33656055.504270464,1052.396728515625,5199839330.582427
33814966.8129259,1053.396728515625,5233732903.256586
33972178.53539251,1054.396728515625,5267784112.549759
34130240.05095353,1055.396728515625,5301985735.220643
34273005.2908151,1056.396728515625,5336334796.993408
34425118.25471523,1057.396728515625,5370848293.729942
34601875.21835336,1058.396728515625,5405524100.94751
34749739.216781415,1059.396728515625,5440340124.025656
34882306.93951002,1060.396728515625,5475302311.516041
35042068.04125987,1061.396728515625,5510411938.108307
35177185.143271714,1062.396728515625,5545670278.492095
35339495.62430481,1063.396728515625,5581084131.012161
35488209.415827274,1064.396728515625,5616649246.703033
35642021.965916224,1065.396728515625,5652371149.219825
35801783.067666076,1066.396728515625,5688257911.596932
35971741.686548896,1067.396728515625,5724305284.868884
36123004.8573546,1068.396728515625,5760511569.4494915
36289564.30385977,1069.396728515625,5796878464.924943
36444226.64704314,1070.396728515625,5833404271.70905
36607386.921170644,1071.396728515625,5870095363.250021
36774796.16077022,1072.396728515625,5906959812.582252
36954102.5036916,1073.396728515625,5943977649.568025
37081571.46785372,1074.396728515625,5981141650.966037
37246431.32817005,1075.396728515625,6018467113.051988
37404492.843731076,1076.396728515625,6055942988.51565
37547258.083592646,1077.396728515625,6093577350.39142
37721465.66794754,1078.396728515625,6131379971.299885
37883776.14898063,1079.396728515625,6169337679.448079
38031640.14740869,1080.396728515625,6207447075.663627
38187152.28368647,1081.396728515625,6245711134.222358
38340964.833775416,1082.396728515625,6284126880.848442
38490528.4183923,1083.396728515625,6322709611.817578
38674933.51988016,1084.396728515625,6361474623.405466
38855089.65589595,1085.396728515625,6400407894.026048
39011451.58526814,1086.396728515625,6439500925.74838
39174611.859395646,1087.396728515625,6478753718.572461
39330973.78876784,1088.396728515625,6518165422.705198
39492434.47670652,1089.396728515625,6557743261.387894
39663242.88868375,1090.396728515625,6597492333.379113
39834901.0937554,1091.396728515625,6637409664.403027
39999760.95407174,1092.396728515625,6677498228.735465
40177367.71080428,1093.396728515625,6717769073.686655
40364322.191575386,1094.396728515625,6758216675.601483
40530881.63808055,1095.396728515625,6798834236.135194
40704239.429341026,1096.396728515625,6839634502.184204
40896292.66867861,1097.396728515625,6880601752.576266
41038208.11544576,1098.396728515625,6921724940.001153
41208166.73432858,1099.396728515625,6963024459.493131
41390872.24962761,1100.396728515625,7004505834.707314
41571878.17873782,1101.396728515625,7046172464.816078
41761382.03879216,1102.396728515625,7088008628.647179
41910945.62340905,1103.396728515625,7130000729.511105
42073256.10444214,1104.396728515625,7172174686.097235
42274657.067818284,1105.396728515625,7214542395.508891
42460761.755494975,1106.396728515625,7257097909.194413
42650265.61554932,1107.396728515625,7299830604.740121
42815125.475865655,1108.396728515625,7342736658.077089
42996981.19807027,1109.396728515625,7385817768.791507
43165240.23076426,1110.396728515625,7429079885.435034
43358993.05629068,1111.396728515625,7472527681.869691
43536599.813023224,1112.396728515625,7516145436.923231
43698910.29405632,1113.396728515625,7559922528.181973
43855272.22342851,1114.396728515625,7603861080.1286545
44021831.66993368,1115.396728515625,7647966191.521841
44188391.11643884,1116.396728515625,7692256132.913062
44391491.666003816,1117.396728515625,7736736003.060885
44568248.62964195,1118.396728515625,7781383707.344855
44727159.93829738,1119.396728515625,7826198820.868424
44903067.1088411,1120.396728515625,7871194090.528009
45087472.21032896,1121.396728515625,7916361443.289213
45247233.31207881,1122.396728515625,7961701728.94513
45433337.9997555,1123.396728515625,8007238316.805857
45639837.72169813,1124.396728515625,8052967807.699016
45819144.064619504,1125.396728515625,8098877029.831643
45999300.20063529,1126.396728515625,8144965558.307192
46177756.75046226,1127.396728515625,8191234242.9187565
46359612.472666875,1128.396728515625,8237674585.735393
46521073.16060556,1129.396728515625,8284284887.170912
46699529.71043252,1130.396728515625,8331082567.983749
46895831.91524218,1131.396728515625,8378062529.4153385
47064090.94793617,1132.396728515625,8425220947.396754
47252745.0148961,1133.396728515625,8472564195.376205
47433750.94400631,1134.396728515625,8520088024.38822
47613907.0800221,1135.396728515625,8567792434.432797
47794913.0091323,1136.396728515625,8615678275.303032
47976768.73133692,1137.396728515625,8663739598.447264
48145877.55712533,1138.396728515625,8711971305.106924
48317535.76219698,1139.396728515625,8760381893.21296
48503640.44987367,1140.396728515625,8808967538.696444
48667650.517095596,1141.396728515625,8857732490.52285
48862253.13571642,1142.396728515625,8906680147.864555
49033061.547693655,1143.396728515625,8955812210.307749
49231063.33869214,1144.396728515625,9005125703.5766
49395923.19900848,1145.396728515625,9054613829.326351
49580328.30049634,1146.396728515625,9104293583.418894
49779179.88458924,1147.396728515625,9154154768.337093
49943189.951811165,1148.396728515625,9204182512.7018
50112298.77759957,1149.396728515625,9254388288.719784
50299253.258370675,1150.396728515625,9304770821.701406
50465812.70487584,1151.396728515625,9355328412.060478
50649368.01326929,1152.396728515625,9406086553.589832
50866915.0454393,1153.396728515625,9457046945.875658
51053869.526210405,1154.396728515625,9508191743.26297
51235725.24841502,1155.396728515625,9559516271.889751
51413332.00514757,1156.396728515625,9611021381.549095
51596887.31354102,1157.396728515625,9662724068.10289
51808485.79405013,1158.396728515625,9714618807.896023
51980993.79221619,1159.396728515625,9766686480.58387
52154351.58347666,1160.396728515625,9818947056.304148
52366799.85708019,1161.396728515625,9871400535.056858
52540157.648340665,1162.396728515625,9924032045.462849
52722863.163639694,1163.396728515625,9976841587.52212
52896220.95490017,1164.396728515625,10029831285.717405
53083175.43567127,1165.396728515625,10083005389.01418
