Area (m²),Elevation (m),Volume (m³)
25398616.005848616,653.5,2327288407.396458
25582171.31424206,654.5,2352969579.6061993
25780173.105240546,655.5,2378839405.8829007
25959479.448161922,656.5,2404899585.812751
26160880.411538064,657.5,2431164990.774902
26369929.512763932,658.5,2457631371.8038816
26562832.545195933,659.5,2484284282.4170856
26742988.68121172,660.5,2511127546.6834383
26943539.851493448,661.5,2538161164.6029396
27123695.987509236,662.5,2565376213.3480983
27306401.50280827,663.5,2592765894.574159
27472960.949313432,664.5,2620334882.1431413
27665014.188651018,665.5,2648099322.123839
27863865.772743918,666.5,2676064313.274818
28066116.529214475,667.5,2704229005.802984
28263268.527118545,668.5,2732595099.294527
28468918.455966756,669.5,2761163868.4390874
28668619.83315407,670.5,2789928089.995363
28859823.279397245,671.5,2818900935.7563176
29085868.242511395,672.5,2848079006.549573
29270273.343999255,673.5,2877462302.375129
29496318.307113405,674.5,2907069943.577611
29718964.097849898,675.5,2936896831.3984513
29934811.54383108,676.5,2966943815.630745
30159156.920756403,677.5,2997203673.0331893
30360557.884132545,678.5,3027656008.5715184
30544113.19252599,679.5,3058315693.6248846
30775256.914206624,680.5,3089197174.675893
30987705.18781015,681.5,3120288979.517769
31195904.495941605,682.5,3151583460.0126624
31393056.493845675,683.5,3183079766.3674793
31599556.2157883,684.5,3214782572.444239
31806055.937730927,685.5,3246700801.0704327
32030401.31465625,686.5,3278848898.7286654
32265794.001808956,687.5,3311214543.419068
32465495.37899627,688.5,3343808357.5553207
32722132.89350933,689.5,3376628641.5512347
32918435.098318987,690.5,3409629081.6831646
33082445.165540908,691.5,3442808828.1580157
33277047.784161735,692.5,3476195499.251357
33496294.402520575,693.5,3509800567.169963
33713841.43469059,694.5,3543619358.0518136
33923740.32901087,695.5,3577640399.690135
34118342.947631694,696.5,3611872190.015871
34345237.703840256,697.5,3646328325.7185326
34567033.70148233,698.5,3680992660.7293253
34761636.32010316,699.5,3715852023.255286
34957088.73181841,700.5,3750923409.1583033
35185683.0742158,701.5,3786204693.955641
35376886.520458974,702.5,3821685680.1301656
35585085.82859043,703.5,3857378689.6817465
35800933.27457161,704.5,3893296044.610253
36033776.58244108,705.5,3929422448.639985
36219031.47702335,706.5,3965748978.943452
36434029.12991012,707.5,4002292206.4859943
36652425.95517454,708.5,4039063603.4743867
36890368.02161049,709.5,4076058496.04661
37099417.12283636,710.5,4113273909.9268336
37331410.63761141,711.5,4150728540.563135
37577850.634991504,712.5,4188422387.955514
37809844.14976656,713.5,4226349078.6557627
38043537.25073043,714.5,4264510312.2500696
38278929.93788314,715.5,4302909063.014265
38518571.59050792,716.5,4341539382.396688
38742067.174338825,717.5,4380390647.98366
38960463.99960325,718.5,4419466258.9475565
39190757.92818947,719.5,4458789584.5984745
39455893.37364667,720.5,4498369122.867358
39703183.16412117,721.5,4538169182.4442425
39896935.98964759,722.5,4578173192.363787
40111083.84943994,723.5,4618404946.832633
40352425.08825354,724.5,4658866995.230066
40571671.70661238,725.5,4699556363.280255
40807064.393765084,726.5,4740496845.189843
41073899.42541111,727.5,4781700338.062153
41333086.319207415,728.5,4823154095.000767
41574427.55802102,729.5,4864837720.97142
41792824.38328544,730.5,4906757164.525773
42046062.72542084,731.5,4948916674.629298
42272957.4816294,732.5,4991297555.833919
42488804.92761058,733.5,5033906181.587842
42728446.58023536,734.5,5076760822.442597
42980835.12927635,735.5,5119870826.122225
43239172.22997823,736.5,5163231518.764705
43482213.054980665,737.5,5206848424.02515
43751597.465909936,738.5,5250738962.661997
44029479.80778334,739.5,5294904409.364886
44301413.597995855,740.5,5339340940.064894
44571647.80201954,741.5,5384044730.693094
44835933.45438232,742.5,5429005583.732355
45085772.62414007,743.5,5474217550.631016
45338161.17318106,744.5,5519679356.699434
45585450.96365556,745.5,5565397800.282366
45851436.20220718,746.5,5611367782.6212435
46088528.475548714,747.5,5657602050.612484
46380007.50693275,748.5,5704126098.04892
46668087.36593913,749.5,5750930152.309965
46940021.156151645,750.5,5797999342.016468
47198358.25685353,751.5,5845335366.754617
47473691.219443694,752.5,5892935252.248581
47726079.76848468,753.5,5940784976.912303
47973369.558959186,754.5,5988891763.987085
48240204.590605214,755.5,6037271759.541721
48519786.51866745,756.5,6085932186.817514
48801068.03291852,757.5,6134858174.435312
49050907.20267627,758.5,6184052696.670944
49338137.26858823,759.5,6233520427.386431
49597324.16238453,760.5,6283251593.961185
49865008.98712497,761.5,6333272115.084588
50176033.25968053,762.5,6383591338.480678
50462413.532498084,763.5,6434189294.011735
50733497.529616185,764.5,6485057483.746816
51002881.940545455,765.5,6536198881.961751
51279914.48932445,766.5,6587622836.380579
51567994.34833083,767.5,6639341244.106621
51868821.103753425,768.5,6691360478.588085
52169647.85917602,769.5,6743677140.652595
52463676.269843295,770.5,6796286131.541583
52754305.50813292,771.5,6849164506.8415
53002445.091701835,772.5,6902315665.724725
53299872.674746774,773.5,6955758728.53588
53586252.947564326,774.5,7009491995.688778
53880281.358231604,775.5,7063500595.804266
54136918.872744665,776.5,7117787078.261627
54436046.04197843,777.5,7172370563.405486
54730924.245740116,778.5,7227249776.546202
55027502.035690635,779.5,7282430666.235435
55334277.34277412,780.5,7337908983.507711
55622357.201780505,781.5,7393674105.949353
55907887.681503646,782.5,7449730707.4223795
56205315.264548585,783.5,7506077088.340601
56487446.571894065,784.5,7562715373.186753
56789123.12041107,785.5,7619641312.995365
57062756.49681241,786.5,7676852358.387153
57359334.28676293,787.5,7734369329.29293
57674607.52479056,788.5,7792205822.402206
57998378.69376233,789.5,7850345266.749641
58280510.00110781,790.5,7908772366.059536
58573688.61868068,791.5,7967495193.366286
58871965.99482003,792.5,8026527345.359404
59192337.991414145,793.5,8085880719.142209
59514409.57419709,794.5,8145553615.128514
59831382.398413554,795.5,8205537110.490828
60135608.3262138,796.5,8265824831.780941
60439834.254014045,797.5,8326420603.0677805
60751708.31966402,798.5,8387326123.937533
61059333.41984192,799.5,8448532471.562709
61353361.8305092,800.5,8510039645.943307
61660986.93068711,801.5,8571850196.458611
61960114.09992087,802.5,8633970071.660282
62279636.30342057,803.5,8696407769.479263
62595759.33454262,804.5,8759164989.501745
62918680.710419975,805.5,8822252354.141407
63256048.56890237,806.5,8885653292.432907
63545828.01409758,807.5,8949367804.376245
63883195.87257998,808.5,9013398439.350706
64178074.07634167,809.5,9077723527.632381
64472102.487008944,810.5,9142357090.80733
64795023.8628863,811.5,9207318674.11672
65128142.75589663,812.5,9272606153.07782
65446815.16630191,813.5,9338219102.794079
65779084.26621783,814.5,9404150724.920744
66084159.98711249,815.5,9470400594.561268
66415579.293933995,816.5,9536983583.0948
66750397.77313315,817.5,9603895441.555872
67073319.14901051,818.5,9671117474.496405
67370746.73205544,819.5,9738645008.05438
67684320.38389425,820.5,9806491214.02276
68008091.55286603,821.5,9874667989.504868
68345459.41134842,822.5,9943165136.983568
68648835.54605424,823.5,10011978407.493391
68977705.4735925,824.5,10081106951.241241
69279382.02210951,825.5,10150551193.123667
69609101.74274218,826.5,10220331528.174932
69951568.35979107,827.5,10290449231.084682
70283837.45970698,828.5,10360892829.64614
70603359.66320668,829.5,10431650001.859434
70910984.76338458,830.5,10502730520.345154
71250052.20805581,831.5,10574145432.413527
71579771.92868848,832.5,10645886665.030153
71902693.30456585,833.5,10717956342.67777
72236661.99067059,834.5,10790372311.011362
72595274.67651334,835.5,10863138394.099854
72936891.5004678,836.5,10936238445.874449
73263212.04872282,837.5,11009675015.714432
73609927.63124377,838.5,11083453627.274918
73947295.48972616,839.5,11157583203.383396
74311856.7272298,840.5,11232060344.867489
74642426.24095689,841.5,11306867630.968761
74972145.96158956,842.5,11382023757.135292
75340106.37147087,843.5,11457526598.884344
75665577.12663147,844.5,11533360010.147121
76001245.39892504,845.5,11609523990.923626
76326716.15408564,846.5,11686024064.868973
76673431.73660658,847.5,11762871279.293386
77020997.11222196,848.5,11840072857.438171
77382159.17734794,849.5,11917630498.889515
77733123.72534096,850.5,11995538679.992306
78083238.48023957,851.5,12073791877.091429
78423155.71800521,852.5,12152407935.841866
78808961.7828692,853.5,12231415324.31228
79205815.1579606,854.5,12310818716.364693
79600968.94686314,855.5,12390612588.343988
79986775.01172714,856.5,12470768047.284956
80324142.87020953,857.5,12551301664.152939
80743090.86575568,858.5,12632225336.051258
81104252.93088166,859.5,12713508470.428514
81462015.82363,860.5,12795149792.595066
81820628.50947276,861.5,12877150577.240555
82180940.78150433,862.5,12959523996.157944
82565897.05327392,863.5,13042281096.657461
82948303.94576026,864.5,13125413380.808163
83316264.35564157,865.5,13208916174.748028
83689323.52408937,866.5,13292786504.201227
84051335.38230978,867.5,13377026918.547045
84429493.30932406,868.5,13461661211.992123
84839093.58083165,869.5,13546697457.570858
85233397.57663979,870.5,13632128007.145401
85627701.57244793,871.5,13717931615.888393
85979515.91353536,872.5,13804114232.351494
86385717.0126653,873.5,13890688178.534573
86762175.35349075,874.5,13977644956.506683
87151380.59073241,875.5,14064982866.681639
87524439.7591802,876.5,14152692561.335402
87894949.54834475,877.5,14240800808.950443
88321545.68174063,878.5,14329324605.388655
88726047.19468173,879.5,14418237182.16756
89099106.36312953,880.5,14507510496.115046
89447521.53183931,881.5,14597158143.92062
89847774.07930835,882.5,14687201795.308191
90239528.69583325,883.5,14777651222.898344
90659326.48447381,884.5,14868503027.518703
91044282.7562434,885.5,14959735539.44536
91420741.09706885,886.5,15051348333.781767
91804847.57574402,887.5,15143352882.734697
92204250.33011864,888.5,15235778504.16591
92646992.53230838,889.5,15328639644.558012
93075288.25189309,890.5,15421921857.428394
93489137.48887275,891.5,15515598374.294586
93863896.24350937,892.5,15609666645.777302
94272646.72192255,893.5,15704137294.290222
94668650.30391952,894.5,15799017967.971197
95092697.05803216,895.5,15894316739.854624
95504846.708823,896.5,15990039133.595617
95939940.77316302,897.5,16086182174.918344
96346141.87229297,898.5,16182736940.995316
96763390.28165029,899.5,16279705981.205814
97174690.13934672,900.5,16377092694.722218
97598736.89345935,901.5,16474896656.647978
98009186.95806137,902.5,16573117442.086548
98432383.91907959,903.5,16671758025.313759
98848782.5353425,904.5,16770826904.260555
99288975.35824901,905.5,16870333851.547522
99724919.21568345,906.5,16970280991.657394
100169361.00406203,907.5,17070647504.65936
100563664.99987017,908.5,17171424467.72593
100990261.13326605,909.5,17272624202.856968
101409209.1288122,910.5,17374242036.19046
101826457.53816952,911.5,17476294963.58829
102279397.25749223,912.5,17578788508.705574
102707692.97707693,913.5,17681709074.852802
103133439.3173784,914.5,17785059211.409256
103566833.79552959,915.5,17888835519.20256
103985781.79107574,916.5,17993049895.336033
104442970.47587052,917.5,18097721460.1543
104900159.1606653,918.5,18202843840.209156
105344600.94904388,919.5,18308395790.673237
105759299.97911796,920.5,18414369663.408695
106188445.49179707,921.5,18520791377.104908
106654981.90063041,922.5,18627666455.416992
107095174.72353692,923.5,18734975778.00032
107523470.44312163,924.5,18842730817.06167
107986607.6795773,925.5,18950953667.221493
108459092.64007154,926.5,19059624358.34207
108882289.60108976,927.5,19168735242.285557
109339478.28588454,928.5,19278315636.913708
109821310.97041734,929.5,19388335799.46822
110219014.13860314,930.5,19498779583.880295
110668554.6855482,931.5,19609678857.390976
111129992.33581506,932.5,19721022997.586582
111558288.05539976,933.5,19832797133.087963
111989982.94736212,934.5,19945019534.446648
112454819.77000664,935.5,20057683828.214428
112873767.76555279,936.5,20170782791.15
113324158.10559227,937.5,20284320672.218838
113751604.03208256,938.5,20398309368.52426
114225788.57876563,939.5,20512762901.65233
114681277.67737159,940.5,20627668099.810078
115129118.63812782,941.5,20743007967.13562
115550616.01295722,942.5,20858773580.801464
115980611.31873076,943.5,20974984910.945328
116442048.96899761,944.5,21091636009.015553
116860147.17144935,945.5,21208734948.04653
117337730.89051007,946.5,21326295324.72778
117783022.47198306,947.5,21444304392.162876
118235112.39821136,948.5,21562760025.869087
118676155.01421228,949.5,21681652453.225826
119108699.69926906,950.5,21800985923.198566
119558240.24621412,951.5,21920759161.097668
119988235.55198766,952.5,22040982789.336807
120459020.92629308,953.5,22161677202.950253
120929806.30059849,954.5,22282841552.14491
121398892.08871508,955.5,22404466064.30019
121850132.22184896,956.5,22526529919.485283
122277578.14833926,957.5,22649060311.079212
122783205.03951564,958.5,22772061912.943993
123219998.69004449,959.5,22895521978.18321
123700131.78838846,960.5,23019447730.038162
124151371.92152235,961.5,23143829395.88827
124611959.7786948,962.5,23268666975.733532
125063199.91182868,963.5,23393974491.160004
125551830.9411168,964.5,23519760440.098633
126020066.93613896,965.5,23646027371.9287
126513796.72399355,966.5,23772782934.788055
126997328.99471518,967.5,23900010982.607903
127458766.64498204,968.5,24027718738.629547
127956745.39830871,969.5,24155928722.36999
128463222.08257951,970.5,24284639234.243046
128957801.66352852,971.5,24413834553.07646
129432836.003306,972.5,24543502781.766922
129903621.37761141,973.5,24673636697.07312
130364209.23478386,974.5,24804250745.47766
130863887.57429935,975.5,24935332180.08413
131298981.63863938,976.5,25066866554.40992
131769767.01294479,977.5,25198888285.07536
132273694.31793235,978.5,25331393972.908066
132737681.34748246,979.5,25464384042.80459
133242458.44556443,980.5,25597880164.488834
133749784.92292964,981.5,25731875114.7195
134240115.53840658,982.5,25866344674.3934
134699003.8093902,983.5,26001307538.958603
135226725.32102135,984.5,26136770931.656418
135700060.07461,985.5,26272711908.073296
136181892.7591428,986.5,26409147039.174572
136688369.4434136,987.5,26546075900.063705
137169352.33485198,988.5,26683492967.08558
137664781.70889542,989.5,26821406313.27459
138161910.66912767,990.5,26959807865.59634
138641193.97437721,991.5,27098692950.188816
139128975.2105709,992.5,27238071339.672596
139627803.75699198,993.5,27377949832.39244
140129181.6826963,994.5,27518338200.968933
140647555.4702889,995.5,27659240694.367546
141157431.32693738,996.5,27800644990.58841
141651161.11479196,997.5,27942550664.734978
142160187.178346,998.5,28084964090.25546
142666663.8626168,999.5,28227882717.77057
143170591.16760436,1000.5,28371301448.521744
143666870.3347422,1001.5,28515260222.784416
144250678.1906047,1002.5,28659777736.006668
144784348.25389674,1003.5,28804825095.223286
145310370.17933908,1004.5,28950394652.29642
145828743.96693167,1005.5,29096479183.98477
146340319.40976897,1006.5,29243070192.35739
146841697.3354733,1007.5,29390170651.690113
147359221.3299715,1008.5,29537770364.465805
147840204.2214099,1009.5,29685862532.33971
148344131.52639744,1010.5,29834453953.65658
148838711.10734645,1011.5,29983551851.657726
149357084.89493904,1012.5,30133181295.239426
149901802.2684585,1013.5,30283350782.332626
150437171.91793936,1014.5,30434056488.8684
150974241.15360907,1015.5,30585278019.812485
151468820.73455808,1016.5,30737006877.233932
151988894.10833952,1017.5,30889277052.85652
152551457.13684165,1018.5,31042078349.16312
153051135.47635713,1019.5,31195409066.56754
153610299.33248162,1020.5,31349303621.6901
154178810.91264465,1021.5,31503721649.358826
154657244.4247998,1022.5,31658666123.849537
155231704.55662373,1023.5,31814164663.437805
155765374.61991578,1024.5,31970201546.951385
156308392.40724638,1025.5,32126777199.286823
156842912.26363286,1026.5,32283904367.340538
157411423.8437959,1027.5,32441590274.35383
157960390.18278742,1028.5,32599837894.602528
158534850.31461135,1029.5,32758655726.01758
159100812.51549113,1030.5,32918012751.151035
159613237.75142282,1031.5,33077880501.934235
160122263.81497687,1032.5,33238275549.33252
160667830.98159072,1033.5,33399213614.518135
161208299.3896381,1034.5,33560708719.077137
161781909.72836763,1035.5,33722774034.80249
162348721.72234184,1036.5,33885383643.004818
162870494.6823121,1037.5,34048537118.78757
163436456.88319188,1038.5,34212236161.73694
163961629.0155398,1039.5,34376476097.9909
164518243.49238104,1040.5,34541263725.89421
165057012.31423956,1041.5,34706588423.03319
165592381.96372044,1042.5,34872452738.787125
166136249.54414546,1043.5,35038857522.949104
166673318.77981517,1044.5,35205804900.00187
167221435.32571226,1045.5,35373294020.15232
167756804.97519314,1046.5,35541320209.538445
168295573.79705167,1047.5,35709890266.50499
168844540.1360432,1048.5,35879017362.844925
169409652.54382858,1049.5,36048701498.55825
169958618.8828201,1050.5,36218931626.33473
170501636.6701507,1051.5,36389714969.41568
171065049.49174726,1052.5,36561060025.73204
171625063.14096615,1053.5,36732954473.283936
172163831.96282467,1054.5,36905402136.1403
172731493.74989328,1055.5,37078406413.473495
173277060.91650712,1056.5,37251967730.180084
173845572.49667016,1057.5,37426100107.84612
174419182.8353997,1058.5,37600796748.12685
174974097.7260521,1059.5,37776045329.02239
175523064.06504363,1060.5,37951864970.87739
176116219.64494467,1061.5,38128252274.51945
176658387.63918087,1062.5,38305198742.01763
177234547.35719362,1063.5,38482703523.57885
177775015.765241,1064.5,38660754297.20323
178326531.48351574,1065.5,38839340440.47709
178845755.06420276,1066.5,39018484048.02088
179441460.02338704,1067.5,39198199991.21377
179990426.36237857,1068.5,39378460651.78017
180530894.77042595,1069.5,39559273252.96139
181094307.5920225,1070.5,39740657764.89515
181674716.27550733,1071.5,39922612063.09872
182233880.13163182,1072.5,40105138272.054825
182818537.78058872,1073.5,40288237666.45312
183380251.01599643,1074.5,40471917469.5349
183979355.14755836,1075.5,40656178955.9898
184543617.76224932,1076.5,40841003005.473206
185104481.20456263,1077.5,41026385369.01964
185660245.88830945,1078.5,41212323497.249825
186216010.57205626,1079.5,41398840759.473854
186818513.87599587,1080.5,41585927807.96768
187355583.11166558,1081.5,41773572745.628
187934292.20896158,1082.5,41961791293.627045
188502803.7891246,1083.5,42150583451.96482
189081512.8864206,1084.5,42339985761.744385
189723106.67270327,1085.5,42529982501.79349
190270373.42550594,1086.5,42720539680.38836
190843983.76423547,1087.5,42911658147.32209
191392950.103227,1088.5,43103338752.38778
191968260.02814534,1089.5,43295590418.41291
192535072.02211955,1090.5,43488427591.8801
193139274.912248,1091.5,43681856221.340996
193717984.009544,1092.5,43875868233.76121
194306040.83087856,1093.5,44070466603.416565
194890698.47983545,1094.5,44265644531.96231
195465158.61165938,1095.5,44461395645.95024
196037069.36420006,1096.5,44657725893.932014
196623426.59934577,1097.5,44854640799.562744
197206384.66211385,1098.5,45052122517.18745
197757050.5872942,1099.5,45250151076.6684
198300068.3746248,1100.5,45448734126.14347
198866030.57550457,1101.5,45647887386.78489
199440490.7073285,1102.5,45847606184.73064
